2.69        -142170137.279767  -142170137.279767  -142170388.890159 IE:   FE:  
2.70         -142170135.90268   -142170135.90268    -142170387.5032 IE:   FE:  
2.71        -142170136.656084  -142170136.656084  -142170388.102875 IE:   FE:  
2.72        -142170138.961276  -142170138.961276  -142170390.350042 IE:   FE:  
2.73        -142170140.564852  -142170140.564852  -142170392.049138 IE:   FE:  
2.74        -142170140.193722  -142170140.193722  -142170391.727971 IE:   FE:  
2.75        -142170139.023867  -142170139.023867  -142170390.573758 IE:   FE:  
2.76        -142170138.913229  -142170138.913229   -142170390.43849 IE:   FE:  
2.77        -142170139.755507  -142170139.755507  -142170391.353231 IE:   FE:  
2.78        -142170140.281437  -142170140.281437  -142170391.851974 IE:   FE:  
2.79        -142170139.477998  -142170139.477998  -142170391.008003 IE:   FE:  
2.80        -142170138.559858  -142170138.559858  -142170390.109879 IE:   FE:  
2.81        -142170139.205414  -142170139.205414  -142170390.732776 IE:   FE:  
2.82        -142170141.331327  -142170141.331327  -142170392.809492 IE:   FE:  
2.83        -142170142.909833  -142170142.909833  -142170394.453365 IE:   FE:  
2.84        -142170142.596568  -142170142.596568  -142170394.154935 IE:   FE:  
2.85        -142170141.243864  -142170141.243864  -142170392.840513 IE:   FE:  
2.86        -142170140.815314  -142170140.815314  -142170392.311862 IE:   FE:  
2.87        -142170141.506749  -142170141.506749  -142170393.025463 IE:   FE:  
2.88        -142170142.194402  -142170142.194402  -142170393.698873 IE:   FE:  
2.89        -142170141.797541  -142170141.797541  -142170393.384308 IE:   FE:  
2.90        -142170141.253636  -142170141.253636   -142170392.82684 IE:   FE:  
2.91        -142170141.954227  -142170141.954227  -142170393.380656 IE:   FE:  
2.92        -142170143.759325  -142170143.759325  -142170395.191397 IE:   FE:  
2.93        -142170145.140407  -142170145.140407   -142170396.65028 IE:   FE:  
2.94        -142170144.792295  -142170144.792295  -142170396.392446 IE:   FE:  
2.95        -142170143.415527  -142170143.415527  -142170395.072551 IE:   FE:  
2.96        -142170142.839605  -142170142.839605  -142170394.387151 IE:   FE:  
2.97        -142170143.426795  -142170143.426795  -142170394.993172 IE:   FE:  
2.98        -142170144.340717  -142170144.340717  -142170395.904197 IE:   FE:  
2.99        -142170144.454108  -142170144.454108  -142170395.986946 IE:   FE:  
3.00        -142170144.091428  -142170144.091428  -142170395.650192 IE:   FE:  
3.01        -142170144.458962  -142170144.458962  -142170396.033939 IE:   FE:  
3.02        -142170145.990876  -142170145.990876  -142170397.506773 IE:   FE:  
3.03        -142170147.174769  -142170147.174769  -142170398.744695 IE:   FE:  
3.04        -142170146.914966  -142170146.914966  -142170398.531644 IE:   FE:  
3.05        -142170145.688487  -142170145.688487  -142170397.308563 IE:   FE:  
3.06         -142170145.05792   -142170145.05792  -142170396.627453 IE:   FE:  
3.07        -142170145.690132  -142170145.690132  -142170397.276209 IE:   FE:  
3.08        -142170146.826692  -142170146.826692  -142170398.362454 IE:   FE:  
3.09        -142170147.177652  -142170147.177652   -142170398.77123 IE:   FE:  
3.10        -142170146.952523  -142170146.952523  -142170398.488589 IE:   FE:  
3.11        -142170147.108586  -142170147.108586  -142170398.643022 IE:   FE:  
3.12         -142170148.17588   -142170148.17588  -142170399.720842 IE:   FE:  
3.13        -142170149.141847  -142170149.141847  -142170400.741262 IE:   FE:  
3.14        -142170148.955958  -142170148.955958  -142170400.608872 IE:   FE:  
3.15        -142170147.955553  -142170147.955553  -142170399.610146 IE:   FE:  
3.16        -142170147.495596  -142170147.495596  -142170399.087314 IE:   FE:  
3.17           -142170148.318     -142170148.318  -142170399.815803 IE:   FE:  
3.18        -142170149.550063  -142170149.550063  -142170401.097298 IE:   FE:  
3.19        -142170150.060006  -142170150.060006  -142170401.666109 IE:   FE:  
3.20        -142170149.813683  -142170149.813683  -142170401.362855 IE:   FE:  
3.21          -142170149.6326    -142170149.6326  -142170401.242789 IE:   FE:  
3.22        -142170150.307488  -142170150.307488  -142170401.902518 IE:   FE:  
3.23        -142170151.161375  -142170151.161375  -142170402.749134 IE:   FE:  
3.24        -142170151.121046  -142170151.121046  -142170402.738476 IE:   FE:  
3.25        -142170150.397694  -142170150.397694  -142170402.037918 IE:   FE:  
3.26        -142170150.179206  -142170150.179206  -142170401.721555 IE:   FE:  
3.27        -142170150.927676  -142170150.927676  -142170402.546001 IE:   FE:  
3.28        -142170152.324278  -142170152.324278  -142170403.889179 IE:   FE:  
3.29        -142170153.009012  -142170153.009012  -142170404.555785 IE:   FE:  
3.30        -142170152.603765  -142170152.603765  -142170404.233368 IE:   FE:  
3.31        -142170152.207009  -142170152.207009  -142170403.824174 IE:   FE:  
3.32        -142170152.644249  -142170152.644249  -142170404.134351 IE:   FE:  
3.33        -142170153.222337  -142170153.222337  -142170404.865485 IE:   FE:  
3.34        -142170153.388301  -142170153.388301  -142170405.039211 IE:   FE:  
3.35        -142170153.001252  -142170153.001252   -142170404.63649 IE:   FE:  
3.36        -142170152.931076  -142170152.931076  -142170404.528299 IE:   FE:  
3.37        -142170153.788197  -142170153.788197  -142170405.350316 IE:   FE:  
3.38        -142170155.121505  -142170155.121505  -142170406.700027 IE:   FE:  
3.39         -142170155.74498   -142170155.74498  -142170407.378376 IE:   FE:  
3.40        -142170155.333905  -142170155.333905  -142170407.004607 IE:   FE:  
3.41        -142170154.865329  -142170154.865329  -142170406.435079 IE:   FE:  
